"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-04-30,70949,"30183","GA","Atlanta","Cherokee","Waleska",9286,183900,-0.00701943844492441,-0.0181526962092899,0.031407739764442,0.0494041478048102,0.0122615314901897,"2017-01","2017-Q1",187300,-0.0181526962092899,"2016-11"
2017-04-30,100047,"98953","WA","Yakima","Yakima","Zillah",9287,194300,0.00778008298755187,0.0296767355590885,0.149024246008279,0.059405650850298,0.0319271538586934,"2017-04","2017-Q2",194300,0,"2017-04"
2017-04-30,70549,"29555","SC","Florence","Florence","Johnsonville",9288,89600,-0.00444444444444444,-0.0365591397849462,-0.011037527593819,0.0275909039638029,0.0142215666860863,"2016-11","2016-Q4",98900,-0.0940343781597573,"2016-03"
2017-04-30,95000,"85616","AZ","Sierra Vista","Cochise","Huachuca City",9289,100700,0.00099403578528827,0.0151209677419355,0.0446058091286307,0.00668617111946346,-0.0264071896276569,"2007-12","2007-Q4",134800,-0.252967359050445,"2005-01"
2017-04-30,69420,"27571","NC","Raleigh","Wake","Rolesville",9290,285600,0.00563380281690141,0.0149253731343284,0.0519337016574586,0.0433481363609951,,"2017-04","2017-Q2",285600,0,"2017-04"
2017-04-30,69712,"28097","NC","Albemarle","Stanly","Locust",9291,160600,0.000623052959501558,-0.00124378109452736,0.0778523489932886,0.0522410437628238,0.00739008425581944,"2008-10","2008-Q4",162100,-0.00925354719309068,"2008-05"
2017-04-30,62876,"12972","NY","Plattsburgh","Clinton","Town of Peru",9292,149400,0.00673854447439353,0.0268041237113402,0.0826086956521739,0.0201752454649011,0.00899726680909518,"2017-04","2017-Q2",149400,0,"2017-04"
2017-04-30,61972,"10994","NY","New York","Rockland","Clarkstown",9293,443500,0.00887170154686078,0.0197746608415728,0.0237765466297322,0.0160304768488506,-0.0190577589214826,"2006-02","2006-Q1",559000,-0.206618962432916,"2004-02"
2017-04-30,78278,"46795","IN",,"Lagrange","Wolcottville",9294,162200,0.00495662949194548,0.0162907268170426,-0.0115783059110299,0.0163045063518799,0.000680716732384568,"2008-02","2008-Q1",169400,-0.0425029515938607,"2007-09"
2017-04-30,72845,"33834","FL","Wauchula","Hardee","Bowling Green",9295,65500,-0.0135542168674699,-0.0223880597014925,-0.025297619047619,0.0432612727196433,-0.0330874516542511,"2008-06","2008-Q2",99800,-0.343687374749499,"2005-06"
2017-04-30,77498,"45207","OH","Cincinnati","Hamilton","Cincinnati",9296,73300,-0.0380577427821522,-0.0848938826466916,0.0716374269005848,0.0353916362640905,-0.00846029809163407,"2007-12","2007-Q4",82600,-0.112590799031477,"2002-06"
2017-04-30,63059,"13326","NY","Oneonta","Otsego","Cooperstown",9297,252200,-0.00276789244760775,-0.000396353547364249,0.0499583680266445,0.0289144343026921,-0.00865356493022884,"2009-05","2009-Q2",320200,-0.212367270455965,"2006-09"
2017-04-30,64198,"15626","PA","Pittsburgh","Westmoreland","Delmont",9298,150300,0.00266844563042028,0.0094022834116857,0.0252387448840382,0.0206476185672515,0.0101222847762434,"2017-04","2017-Q2",150300,0,"2017-04"
2017-04-30,84387,"60136","IL","Chicago","Kane","Gilberts",9299,257200,0.00194779898714453,0.00783699059561128,0.0412955465587045,0.0361080621872543,-0.0161243687254834,"2006-08","2006-Q3",304100,-0.154225583689576,"2003-09"
2017-04-30,62127,"11507","NY","New York","Nassau","Albertson",9300,672300,0.00208674914294232,0.0164801935288781,0.105938476723145,0.0647826124154542,0.0108041126385237,"2017-04","2017-Q2",672300,0,"2017-04"
2017-04-30,66552,"20685","MD","Washington","Calvert","Saint Leonard",9301,298900,0.00403090359422237,0.00809443507588533,0.0367672563302116,0.0171033305419084,-0.0220606876714594,"2006-05","2006-Q2",374100,-0.201015771184175,"2004-12"
2017-04-30,93811,"81526","CO","Grand Junction","Mesa","Palisade",9302,227500,0.00220264317180617,0.00797518830305716,0.0601118359739049,0.0483026044457846,0.00340351292461394,"2008-06","2008-Q2",243400,-0.0653245686113394,"2007-06"
2017-04-30,68214,"24563","VA","Danville","Pittsylvania","Hurt",9303,94000,0.010752688172043,0.00427350427350427,-0.0279214064115822,0.00343946214646129,-0.0155061304732426,"2007-04","2007-Q2",109900,-0.144676979071884,"2005-11"
2017-04-30,99468,"97882","OR","Hermiston-Pendleton","Umatilla","Umatilla",9304,129600,0.000772200772200772,-0.00689655172413793,-0.00765696784073507,0.0431959748340573,0.0310035555213151,"2016-10","2016-Q4",132600,-0.0226244343891403,"2016-04"
2017-04-30,71701,"31822","GA","Columbus","Harris","Pine Mountain",9305,146300,0.00342935528120713,0.0117565698478562,-0.0246666666666667,0.0177190539641194,-0.00446785066327038,"2009-03","2009-Q1",172100,-0.149912841371296,"2005-06"
2017-04-30,86784,"65336","MO","Warrensburg","Johnson","Knob Noster",9306,130200,-0.00382555470543229,-0.0188394875659382,0.0108695652173913,0.0216097392239709,,"2016-09","2016-Q3",137200,-0.0510204081632653,"2016-05"
2017-04-30,89066,"71405","LA","Alexandria","Rapides","Ball",9307,138800,0.0101892285298399,0.0335070737155622,0.0929133858267717,0.127127343428904,0.0659296656942832,"2017-04","2017-Q2",138800,0,"2017-04"
2017-04-30,78991,"48120","MI","Detroit","Wayne","Dearborn",9308,157900,0.0108834827144686,0.0456953642384106,0.198936977980258,0.133196133987672,0.00192005833977293,"2003-05","2003-Q2",171500,-0.0793002915451895,"2001-06"
2017-04-30,100116,"99141","WA","Spokane","Stevens","Kettle Falls",9309,151400,0,0.00798934753661784,-0.0104575163398693,0.00867573766544849,-0.0101139907993716,"2008-04","2008-Q2",185900,-0.185583647122109,"2006-09"
2017-04-30,73394,"35224","AL","Birmingham","Jefferson","Birmingham",9310,49300,-0.00404040404040404,-0.0276134122287968,-0.060952380952381,0.00286420404530907,,"2010-11","2010-Q4",60900,-0.19047619047619,
2017-04-30,77317,"44730","OH","Canton","Stark","East Canton",9311,112100,0.00718778077268643,0.0228102189781022,0.0686367969494757,0.0534607858690066,0.00570582430593181,"2017-04","2017-Q2",112100,0,"2017-04"
2017-04-30,75667,"40390","KY","Lexington","Jessamine","Wilmore",9312,137100,0.00219298245614035,0.0103168754605748,0.0378501135503407,0.0363222136172423,0.0116544100975764,"2017-04","2017-Q2",137100,0,"2017-04"
2017-04-30,66800,"21152","MD","Baltimore","Baltimore","Sparks Glencoe",9313,325800,-0.0036697247706422,-0.0100273473108478,0.00307881773399015,0.0154215332431127,-0.00405186650951028,"2006-05","2006-Q2",351700,-0.0736423087858971,"2005-08"
2017-04-30,70285,"29059","SC","Orangeburg","Orangeburg","Holly Hill",9314,98100,0.00306748466257669,0.0391949152542373,0.154117647058824,0.0217358215429457,0.00611293067183794,"2007-12","2007-Q4",103600,-0.0530888030888031,"2007-08"
2017-04-30,77999,"46160","IN","Indianapolis","Brown","Morgantown",9315,151500,-0.00590551181102362,0.00798403193612774,-0.0072083879423329,0.0329976986008012,0.0134904843361405,"2016-05","2016-Q2",153500,-0.0130293159609121,"2016-04"
2017-04-30,74452,"37737","TN","Knoxville","Blount","Friendsville",9316,150300,0.00737265415549598,0.0294520547945206,0.081294964028777,0.0451879322963697,0.0155570181384219,"2017-04","2017-Q2",150300,0,"2017-04"
2017-04-30,79311,"48655","MI","Saginaw","Saginaw","Saint Charles",9317,93700,0.0140692640692641,0.0218102508178844,0.0539932508436445,0.0326361865462734,,"2010-10","2010-Q4",96500,-0.0290155440414508,
2017-04-30,78671,"47567","IN","Jasper","Pike","Petersburg",9318,69500,0.00288600288600289,0.0131195335276968,0.0659509202453988,0.0128553857935008,0.00189000257976168,"2005-11","2005-Q4",85600,-0.188084112149533,"2004-02"
2017-04-30,67584,"23181","VA","Richmond","King William","West Point",9319,192500,0.0046972860125261,0.0158311345646438,0.125730994152047,0.0339556956392071,-0.00622314566815418,"2008-02","2008-Q1",220300,-0.126191556967771,"2006-07"
2017-04-30,79585,"49099","MI","Sturgis","Saint Joseph","White Pigeon",9320,112700,-0.00879507475813544,-0.0342759211653813,0.0425531914893617,0.060797264269336,0.00206405595711634,"2007-10","2007-Q4",120400,-0.063953488372093,"2007-06"
2017-04-30,61096,"08533","NJ","New York","Ocean","Plumsted",9321,317400,-0.00031496062992126,0.0173076923076923,0.0755676042019654,0.0306724734781303,-0.0190718768584401,"2006-04","2006-Q2",399500,-0.205506883604506,"2004-10"
2017-04-30,84608,"60606","IL","Chicago","Cook","Chicago",9322,380100,0.0214995968825585,0.101739130434783,0.341687257324391,0.0935995408010961,,"2017-04","2017-Q2",380100,0,"2017-04"
2017-04-30,63791,"14867","NY","Ithaca","Tompkins","Newfield",9323,148800,-0.000671591672263264,0.000672494956287828,0.00540540540540541,0.0341521948443717,,"2016-10","2016-Q4",150200,-0.00932090545938748,"2016-06"
2017-04-30,66607,"20754","MD","Washington","Calvert","Dunkirk",9324,428600,0.00233863423760524,0.0014018691588785,0.0236446142823024,0.00970216310449201,-0.0180249434401903,"2006-05","2006-Q2",540600,-0.207177210506844,"2004-10"
2017-04-30,99721,"98331","WA","Port Angeles","Clallam","Forks",9325,180200,0.0163564579808235,0.0531852717708942,0.122741433021807,0.0502849317823357,0.0298355447109506,"2017-04","2017-Q2",180200,0,"2017-04"
2017-04-30,61620,"10006","NY","New York","New York","New York",9326,853600,0.00743538298123451,0.0175229467159375,-0.0222222222222222,0.0540073419502476,0.0264766566237431,"2015-08","2015-Q3",937500,-0.0894933333333333,"2015-04"
2017-04-30,59088,"03264","NH","Claremont","Grafton","Town of Plymouth",9327,163100,-0.00971463266545234,-0.0168776371308017,0.0111593304401736,0.0110236924245897,-0.00920373206096825,"2008-01","2008-Q1",186000,-0.123118279569892,"2005-03"
2017-04-30,86038,"63389","MO","St. Louis","Lincoln","Winfield",9328,152000,-0.00718484650555193,0.00396301188903567,0.0951008645533141,0.045983852814945,0.00431100426699227,"2017-02","2017-Q1",153600,-0.0104166666666667,"2017-02"
2017-04-30,93829,"81635","CO","Glenwood Springs","Garfield","Parachute",9329,185900,0.00432198811453269,0.00377969762419006,0.090962441314554,0.0817505701995049,-0.025462900904042,"2008-04","2008-Q2",253100,-0.265507704464639,"2005-12"
2017-04-30,58954,"02874","RI","Providence","Washington","North Kingstown",9330,408500,0.00665352390340069,0.00963914977755808,0.0861473012496676,0.0313944813322804,-0.00656219074875464,"2005-07","2005-Q3",465000,-0.121505376344086,"2004-07"
2017-04-30,63288,"13778","NY",,"Chenango","Town of Greene",9331,109200,0.00738007380073801,0.0205607476635514,0.161702127659574,0.0326376085634765,0.0138146648196147,"2017-04","2017-Q2",109200,0,"2017-04"
2017-04-30,75041,"38860","MS",,"Chickasaw","Okolona",9332,71500,0.00280504908835905,0.00421348314606742,0.0453216374269006,0.0115805112591401,0.0183708938328986,"2009-06","2009-Q2",75900,-0.0579710144927536,"2009-03"
2017-04-30,58508,"01834","MA","Boston","Essex","Groveland",9333,398300,0.00682507583417594,0.0284017557449006,0.0951333516634589,0.0593834749113404,0.00601932708787456,"2017-04","2017-Q2",398300,0,"2017-04"
2017-04-30,85919,"63101","MO","St. Louis","Saint Louis City","Saint Louis",9334,181100,0.00221361372440509,0.00723025583982202,0.0690672963400236,0.00618719886552754,-0.0120300032368589,"2004-02","2004-Q1",241500,-0.250103519668737,
2017-04-30,91102,"75844","TX",,"Houston","Grapeland",9335,96300,-0.0321608040201005,-0.0586510263929619,0.0547645125958379,,,"2013-07","2013-Q3",111100,-0.133213321332133,
2017-04-30,60288,"06403","CT","New Haven","New Haven","Beacon Falls",9336,222600,0.0040595399188092,0.00952380952380952,-0.0137350465219318,0.00687822760787893,-0.0209887710700783,"2006-03","2006-Q1",286500,-0.22303664921466,"2003-12"
2017-04-30,78203,"46616","IN","South Bend","Saint Joseph","South Bend",9337,64200,0.00469483568075117,0.0321543408360129,0,-0.00247374707230552,,"2015-11","2015-Q4",75100,-0.145139813581891,"2015-02"
2017-04-30,88547,"70344","LA","Houma","Terrebonne","Chauvin",9338,118100,-0.0174708818635607,-0.00756302521008403,0.132310642377756,0.0521335872215682,0.0358984435186911,"2017-02","2017-Q1",120900,-0.0231596360628619,"2017-01"
2017-04-30,71282,"30710","GA","Dalton","Whitfield","Varnell",9339,139600,-0.00285714285714286,0.00143472022955524,0.120385232744783,0.0580139877005155,0.00934545250688457,"2017-02","2017-Q1",140100,-0.00356887937187723,"2017-02"
2017-04-30,91458,"76537","TX","Austin","Williamson","Jarrell",9340,159000,0.00632911392405063,0.0133843212237094,0.0536779324055666,0.0708795779049438,,"2017-04","2017-Q2",159000,0,"2017-04"
2017-04-30,65989,"19533","PA","Reading","Berks","Bern Township",9341,182400,-0.00707675557974959,-0.00273373428102788,0.0235690235690236,0.0126363063184627,-0.00573587112935581,"2007-03","2007-Q1",193700,-0.0583376355188436,"2006-08"
2017-04-30,68425,"25045","WV","Charleston","Kanawha","Clendenin",9342,84500,-0.00705052878965922,-0.014002333722287,0.013189448441247,0.00118765180446312,,"2013-02","2013-Q1",88900,-0.0494938132733408,"2012-10"
2017-04-30,59262,"03870","NH","Boston","Rockingham","Rye",9343,712800,-0.00209995800083998,-0.00419111483654652,0.0414962010520164,0.0690410671373287,0.0261554318899717,"2017-01","2017-Q1",715800,-0.00419111483654652,"2016-12"
2017-04-30,95275,"87043","NM","Albuquerque","Sandoval","Placitas",9344,358700,0.00673589671625035,0.0199033266988911,0.0098536036036036,0.00601734989383096,,"2010-03","2010-Q1",405800,-0.116067028092656,
2017-04-30,58944,"02859","RI","Providence","Providence","Burrillville",9345,233600,0.00386764073914912,0.00863557858376511,0.0774907749077491,0.0657513511502386,-0.0121967658972912,"2006-03","2006-Q1",278900,-0.162423807816422,"2004-04"
2017-04-30,86647,"65010","MO","Columbia","Boone","Ashland",9346,160900,-0.00433168316831683,-0.0104551045510455,0.052321778940484,0.0192068728543497,0.00873340339452877,"2017-01","2017-Q1",162600,-0.0104551045510455,"2016-12"
2017-04-30,75249,"39325","MS","Meridian","Lauderdale","Collinsville",9347,198200,0.0112244897959184,0.0481226864093073,0.286177806619079,0.0513505465686712,0.0481858690789907,"2017-04","2017-Q2",198200,0,"2017-04"
2017-04-30,62664,"12563","NY","New York","Putnam","Patterson",9348,268400,0.00675168792198049,0.0244274809160305,0.0753205128205128,0.0216851010323331,-0.0190734344718096,"2006-07","2006-Q3",333000,-0.193993993993994,"2003-10"
2017-04-30,79520,"49028","MI","Coldwater","Branch","Bronson",9349,93000,-0.0510204081632653,-0.124293785310734,-0.0935672514619883,0.06059589725776,0.0113190603562103,"2015-11","2015-Q4",112900,-0.176262178919398,"2015-02"
2017-04-30,62338,"12025","NY","Gloversville","Fulton","Town of Broadalbin",9350,168000,0.00238663484486874,0.0108303249097473,0.134368669817691,0.0358089463386022,0.010859493244975,"2017-04","2017-Q2",168000,0,"2017-04"
2017-04-30,78828,"47918","IN",,"Fountain","Attica",9351,77500,-0.00257400257400257,0.00649350649350649,0.0824022346368715,0.0249961312758502,-0.00731018694983743,"2005-01","2005-Q1",96400,-0.196058091286307,"2003-08"
2017-04-30,81613,"54208","WI","Green Bay","Brown","Denmark",9352,174200,-0.00114678899082569,0.0127906976744186,0.0786377708978328,0.031468252775861,0.0158849394820912,"2017-03","2017-Q1",174400,-0.00114678899082569,"2017-03"
2017-04-30,66942,"21643","MD","Cambridge","Dorchester","Hurlock",9353,128700,-0.00155159038013964,-0.0257380772142316,0.0716069941715237,0.0224102942159921,-0.0238277335970073,"2006-11","2006-Q4",165900,-0.224231464737794,"2004-09"
2017-04-30,58559,"01944","MA","Boston","Essex","Manchester",9354,747200,-0.00120304772089293,0.00511164917944579,-0.0119016133298069,0.0334677426863181,0.00500667076227512,"2016-02","2016-Q1",762800,-0.0204509701101206,"2015-11"
2017-04-30,73326,"35117","AL","Birmingham","Jefferson","Mount Olive",9355,148500,0.00270087778528022,-0.00335570469798658,0.0213204951856946,0.0244578930685613,0,"2007-09","2007-Q3",151300,-0.0185062789160608,"2007-07"
2017-04-30,92749,"78956","TX",,"Fayette","Schulenburg",9356,118700,-0.0141196013289037,-0.0254515599343186,-0.0116569525395504,-0.0131155793501743,,"2015-05","2015-Q2",134500,-0.117472118959108,
2017-04-30,65193,"17820","PA","Bloomsburg","Columbia","Catawissa Township",9357,131000,-0.00228484386900229,-0.0120663650075415,0.0347551342812006,0.0209495442609473,0.018275074975131,"2016-11","2016-Q4",133600,-0.0194610778443114,"2016-08"
2017-04-30,74454,"37742","TN","Knoxville","Loudon","Greenback",9358,159700,0.0146124523506989,0.0424281984334204,0.153068592057762,0.0563728866569571,0.0216571997505415,"2017-04","2017-Q2",159700,0,"2017-04"
2017-04-30,89721,"72727","AR","Fayetteville","Washington","Elkins",9359,132900,0.0030188679245283,0.0183908045977011,0.105657237936772,0.0579004687975608,0.00785327134792002,"2017-04","2017-Q2",132900,0,"2017-04"
2017-04-30,98610,"96088","CA","Redding","Shasta","Shingletown",9360,220100,0.00364797081623347,0.017097966728281,0.0741825280624695,0.0630835684767665,-0.0132867944224148,"2006-03","2006-Q1",282400,-0.220609065155807,"2004-10"
2017-04-30,63070,"13339","NY","Amsterdam","Montgomery","Minden",9361,87300,0,0.0210526315789474,0.095357590966123,0.0150930281408954,0.0101682725887655,"2009-11","2009-Q4",90400,-0.0342920353982301,"2009-10"
2017-04-30,78006,"46167","IN","Indianapolis","Hendricks","Pittsboro",9362,184800,-0.0211864406779661,-0.0154501864677677,0.0762958648806057,0.0319626221836873,0.00862008437560946,"2017-02","2017-Q1",191600,-0.0354906054279749,"2017-01"
2017-04-30,79514,"49021","MI","Lansing","Eaton","Bellevue",9363,124800,-0.0110935023771791,-0.0157728706624606,0.00807754442649435,0.0455139200569969,-0.00338175314026079,"2006-03","2006-Q1",137900,-0.0949963741841914,"2004-05"
2017-04-30,81436,"53726","WI","Madison","Dane","Madison",9364,462200,0.0093906966586591,0.0291694500111334,0.0637514384349827,0.0367428109049392,0.0251619233476774,"2017-04","2017-Q2",462200,0,"2017-04"
2017-04-30,60819,"07830","NJ","New York","Hunterdon","Tewksbury Township",9365,428500,-0.00302466263378315,-0.000699626865671642,-0.000233317778814746,0.014215639505426,-0.0217517254898427,"2006-03","2006-Q1",559800,-0.234548052876027,"2003-11"
2017-04-30,63543,"14469","NY","Rochester","Ontario","East Bloomfield",9366,151400,-0.00590938936309915,-0.00525624178712221,0.0632022471910112,0.0224387859863646,0.0166139976049213,"2017-02","2017-Q1",152900,-0.00981033355134074,"2017-01"
2017-04-30,71313,"30802","GA","Augusta","Columbia","Appling",9367,189000,0.00531914893617021,0.00853788687299893,0.0413223140495868,0.0198607740454886,0.000850526017827757,"2009-07","2009-Q3",193900,-0.0252707581227437,"2009-01"
